"701","old","4","24","14","0","0","0","0"
"702","old","4","24","15","0","0","0","0"
"703","old","4","24","16","0","0","0","0"
"704","old","4","24","17","0","0","0","0"
"705","old","4","24","18","0","9","25","154"
"706","old","4","24","19","0","10","2","161"
"707","old","4","24","20","0","10","9","168"
"708","old","4","24","21","0","10","16","175"
"709","old","4","24","23","0","10","23","182"
"710","old","4","24","22","0","10","30","189"
"711","old","4","24","24","0","11","6","196"
"712","old","4","24","25","0","11","13","203"
"713","old","4","24","26","0","11","20","210"
"714","old","4","24","30","0","11","27","217"
"715","old","4","24","31","0","0","0","0"
"716","old","4","24","27","0","12","4","224"
"717","old","4","24","28","0","12","11","231"
"718","old","4","24","29","1","1","16","267"
"719","old","4","24","32","1","1","23","274"
"720","old","4","25","12","0","0","0","0"
"721","old","4","25","13","0","0","0","0"
"722","old","4","25","14","0","0","0","0"
"723","old","4","25","15","0","9","5","133"
"724","old","4","25","16","0","0","0","0"
"725","old","4","25","17","0","0","0","0"
"726","old","4","25","18","0","9","26","154"
"727","old","4","25","19","0","10","3","161"
"728","old","4","25","20","0","10","10","168"
"729","old","4","25","21","0","10","17","175"
"730","old","4","25","23","0","10","24","182"
"731","old","4","25","22","0","10","31","189"
"732","old","4","25","24","0","11","7","196"
"733","old","4","25","25","0","11","14","203"
"734","old","4","25","26","0","11","21","210"
"735","old","4","25","30","0","11","28","217"
"736","old","4","25","31","0","0","0","0"
"737","old","4","25","27","0","12","5","224"
"738","old","4","25","28","0","12","12","231"
"739","old","4","25","29","1","1","17","267"
"740","old","4","25","32","1","1","24","274"
